ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1856054047,"Moving Eye Farm Hb Cockroach",Hardcover," "," "," "," "," "," "," ","Armadillo Books",english,english,english," "," ","Armadillo Books",12," "," "," ",1.74,Book,ABIS_BOOK,1998-01-01,"Armadillo Books",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Armadillo Books"," "
1856054640,"History of Torture",Hardcover," "," ","Innes, Brian"," "," "," "," ","Blitz Editions"," "," "," "," "," ","Blitz Editions",192,0.80,9.50,7.60,1.55,Book,ABIS_BOOK,1999-06-01,"Blitz Editions",http://ecx.images-amazon.com/images/I/51RB5YdGWcL._SL75_.jpg,"Blitz Editions",1877198
1856056031,"Armed Forces of World War II",Paperback," "," ","Andrew Mollo"," "," "," "," ","Silverdale Books"," "," "," "," "," ","Silverdale Books"," ",0.71,8.27,6.38,1.32,Book,ABIS_BOOK,2001-01-01,"Silverdale Books",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Silverdale Books",1579560
1856056252,"Casino-Guide to Successful Gambling",Paperback," "," ","Cawthorne, Nigel"," "," "," "," ","Bookmart Ltd",english,english," "," "," ","Bookmart Ltd"," ",0.63,11.10,8.66,1.41,Book,ABIS_BOOK," ","Bookmart Ltd",http://ecx.images-amazon.com/images/I/41IcRgbRHJL._SL75_.jpg,"Bookmart Ltd",12857940
1856056309,"Feng Shui from Scratch",Paperback," "," ","Dee, Jonathan"," "," "," "," ","Bookmart Ltd"," "," "," "," "," ","Bookmart Ltd"," ",0.30,10.80,8.80,0.90,Book,ABIS_BOOK,2002-01-01,"Bookmart Ltd",http://ecx.images-amazon.com/images/I/4183xzMY3IL._SL75_.jpg,"Bookmart Ltd",9245406
1856056465,"Design & Make Cushions",Paperback," "," ","Heather Luke",11.02,8.43,0.28,0.28," ",english," "," "," "," "," "," ",0.39,10.87,8.43,0.79,Book,ABIS_BOOK,2001-12-01," ",http://ecx.images-amazon.com/images/I/51zIy5NtniL._SL75_.jpg," ",5206293
1856056570,"The Encyclopedia of Sharks",Hardcover," ","1St Edition","Steve and Jane Parker"," "," "," "," ","Silverdale Books",english,english," "," "," ","Silverdale Books"," ",0.79,12.05,9.29,2.60,Book,BOOKS_1973_AND_LATER,2001-01-01,"Silverdale Books",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Silverdale Books",943291
1856057402,"The Practical Art of Chinese Brush Painting",Hardcover," "," ","Cherrett, Pauline"," "," "," "," ","Herron Books",english,english,english," "," ","Herron Books",176,0.79,11.10,9.21,2.16,Book,ABIS_BOOK,2003-09-30,"Herron Books",http://ecx.images-amazon.com/images/I/21HxmExXGpL._SL75_.jpg,"Herron Books",1170793
185605800X,"Modern Art: A Crash Course",Paperback," "," ","Cory Bell"," "," "," "," ","Silverdale books",english,english," "," "," ","Silverdale books"," ",0.50,7.00,4.90,0.45,Book,BOOKS_1973_AND_LATER,2003-01-01,"Silverdale books",http://ecx.images-amazon.com/images/I/41w1BGq56KL._SL75_.jpg,"Silverdale books",1827505
1856058050,"Theatre: A Crash Course",Paperback," "," ","Rob Graham"," "," "," "," ","Silverdale Books",english," "," "," "," ","Silverdale Books",144,0.50,6.90,4.90,0.15,Book,BOOKS_1973_AND_LATER,2003-01-01,"Silverdale Books",http://ecx.images-amazon.com/images/I/41rKeN7A6aL._SL75_.jpg,"Silverdale Books",1198566
1856058832,"Tai Chi Handbook",Paperback," "," ","Pawlett, Ray"," "," "," "," ","Gardners Books"," "," "," "," "," ","Gardners Books"," ",0.70,8.20,6.40,1.28,Book,ABIS_BOOK,2004-07-31,"Gardners Books",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Gardners Books",1331199
1856058875,"The Encyclopedia of Aircraft",Hardcover,"Robert Jackson"," "," "," "," "," "," ","Silverdale Books",english,english," "," "," ","Silverdale Books"," ",1.89,11.81,9.13,5.78,Book,ABIS_BOOK," ","Silverdale Books",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Silverdale Books",3034276
1856070840,"Why Don't They Believe Us?: Handing on the Faith in a Changing Society",Paperback," "," ","Philip Fogarty"," "," "," "," ","Columba Press",english,english,english," "," ","Columba Press"," ",0.39,8.19,5.43,0.26,Book,ABIS_BOOK," ","Columba Press",http://ecx.images-amazon.com/images/I/5162PX5648L._SL75_.jpg,"Columba Press",13175919
1856071677,"No Vipers in the Vatican: A Second Anthology of Sorts",Paperback," ",0,"Dunn, Joseph"," "," "," "," ","Columba Pr",english,english,english,15.95,USD,"Columba Pr",332,0.63,8.43,5.43,0.97,Book,ABIS_BOOK,1996-09-01,"Columba Pr",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Columba Pr",5251554
1856071731,"Glendalough: A Celtic Pilgrimage",Paperback,"Natalie Connolly"," ","Marcus Losack",8.17,0.49,5.22,5.22,"Columba Press",english,english,english,16.95,USD,"Columba Press",136,0.47,8.27,5.28,0.40,Book,ABIS_BOOK,2010-01-15,"Columba Press",http://ecx.images-amazon.com/images/I/51BBCDSN2FL._SL75_.jpg,"Columba Press",867687
1856071987,"The Death of Religious Life",Paperback," "," ","Flannery, Tony Fr."," "," "," "," ","Twenty-third Publications",english,english,english," "," ","Twenty-third Publications",96,0.39,8.27,5.28,0.31,Book,ABIS_BOOK,1997-01-01,"Twenty-third Publications",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Twenty-third Publications",7457258
1856071995,"A Neighbour Kind & Known: The Spirituality of Julian of Norwich",Paperback," "," ","Tinsley, Ambrose"," "," "," "," ","Columba Press",english,english,english,15.95,USD,"Columba Press",160,0.52,7.86,6.00,0.45,Book,ABIS_BOOK,1997-12-01,"Columba Press",http://ecx.images-amazon.com/images/I/51ND1Q4ZKML._SL75_.jpg,"Columba Press",6721478
1856072886,"Where Three Streams Meet: Celtic Spirituality",Paperback," "," ","Sean O Duinn",8.39,1.02,5.16,5.16,"Columba Press",english,english,english,32.95,USD,"Columba Press",336,1.00,8.30,5.40,0.70,Book,ABIS_BOOK,2000-12-31,"Columba Press",http://ecx.images-amazon.com/images/I/41V147K6JVL._SL75_.jpg,"Columba Press",232051
1856072908,"Intertwined Roots: An Ulster-Scot Perspective on Heritage, History,",Paperback," "," ","Hanna, W. A."," "," "," "," ","Columba Press",english,english,english,18.95,USD,"Columba Press",192,0.60,7.86,6.18,0.53,Book,ABIS_BOOK,2000-12-01,"Columba Press",http://ecx.images-amazon.com/images/I/51ZSVABCHFL._SL75_.jpg,"Columba Press",4309012
1856073181,"Moving Beyond Sectarianism: Religion, Conflict and Reconciliation in Northe",Paperback," "," ","Joseph Liechty",7.74,1.16,6.04,6.04,"Columba Press",english,english,english,36.95,USD,"Columba Press",384,1.26,8.27,5.35,1.01,Book,ABIS_BOOK,2001-12-31,"Columba Press",http://ecx.images-amazon.com/images/I/51KW6RS8VCL._SL75_.jpg,"Columba Press",1202666
1856073211,"Like Mary: Towards Christian Maturity in the Twenty-First Century",Paperback," "," ","Fritz Arnold",7.76,0.55,6.10,6.10,"Columba Press",english,english,english,23.95,USD,"Columba Press",168,0.55,7.86,6.18,0.46,Book,ABIS_BOOK,2001-12-31,"Columba Press",http://ecx.images-amazon.com/images/I/51C102S675L._SL75_.jpg,"Columba Press",2000210
1856073300,"He's Risen: Reflections on the Risen Christ and the Coming of the Holy Spirit",Paperback," "," ","Phelim McGowan",6.46,0.28,7.48,7.48,"Columba Press",english,english,english,14.95,USD,"Columba Press",128,0.26,7.60,6.56,0.28,Book,ABIS_BOOK,2001-12-31,"Columba Press",http://ecx.images-amazon.com/images/I/511W3AXTY9L._SL75_.jpg,"Columba Press",5708889
1856073548,"Believe it or not: A Memoir",Paperback," "," ","Patrick Semple",8.19,0.55,5.28,5.28,"Columba Press",english,english,english,23.95,USD,"Columba Press",180,0.57,8.30,5.36,0.51,Book,ABIS_BOOK,2004-04-05,"Columba Press",http://ecx.images-amazon.com/images/I/515NPSBSY9L._SL75_.jpg,"Columba Press",5099663
1856073718,"A Word in Your Ear: Whisperings on Christian Living",Paperback," "," ","Jack McArdle",5.55,0.35,8.35,8.35,"Columba Press",english,english,english,14.95,USD,"Columba Press",110,0.36,8.46,5.64,0.33,Book,ABIS_BOOK,2003-07-30,"Columba Press",http://ecx.images-amazon.com/images/I/41XY0EEBC6L._SL75_.jpg,"Columba Press",1984780
1856074048,"Prism of Love: God's Colours in Everyday Life",Paperback," "," ","Daniel J. O'Leary",8.31,0.47,6.50,6.50,"Columba Press",english,english,english,19.95,USD,"Columba Press",144,0.60,8.10,5.20,0.60,Book,ABIS_BOOK,2003-11-03,"Columba Press",http://ecx.images-amazon.com/images/I/51kRVMKOGJL._SL75_.jpg,"Columba Press",785849
1856074153,"Between Poetry and Politics: Essays in Honour of Enda McDonagh",Paperback," "," ","Linda Hogan",8.19,0.75,5.28,5.28,"Columba Press",english,english,english,25.95,USD,"Columba Press",236,0.74,8.32,5.34,0.68,Book,ABIS_BOOK,2004-06-30,"Columba Press",http://ecx.images-amazon.com/images/I/51N1C0PWQEL._SL75_.jpg,"Columba Press",4207295
1856074226,"Stepping Stones to Bethlehem: Daily Reflections for Advent",Paperback," "," ","Jack McArdle",6.89,0.39,4.41,4.41,"Columba Press",english,english,english,10.95,USD,"Columba Press",120,0.38,6.98,4.46,0.24,Book,ABIS_BOOK,2004-04-29,"Columba Press",http://ecx.images-amazon.com/images/I/41HBRF3SKCL._SL75_.jpg,"Columba Press",3735850
1856074307,"The Day He Died: The Passion According to Luke",Paperback," "," ","Matthew Byrne",8.19,0.43,5.31,5.31,"Columba Press",english,english,english,15.95,USD,"Columba Press",132,0.43,8.32,5.38,0.39,Book,ABIS_BOOK,2004-05-03,"Columba Press",http://ecx.images-amazon.com/images/I/51-SGS0sp1L._SL75_.jpg,"Columba Press",5849849
185607451X,"The Cosmic Circle: Jesus and Ecology",Paperback," "," ","Edward P. Echlin",8.35,0.47,5.28,5.28,"Columba Press",english,english,english,18.95,USD,"Columba Press",160,0.55,8.19,5.28,0.44,Book,ABIS_BOOK,2004-12-01,"Columba Press",http://ecx.images-amazon.com/images/I/51QA3XAWSZL._SL75_.jpg,"Columba Press",3055115
185607482X,"The Welcoming Parish",Paperback," "," ","Donal Harrington",8.31,0.71,5.31,5.31,"Columba Press",english,english,english,23.95,USD,"Columba Press",210,0.71,8.27,5.28,0.62,Book,ABIS_BOOK,2005-08-09,"Columba Press",http://ecx.images-amazon.com/images/I/416GXSJGGDL._SL75_.jpg,"Columba Press",3987720
1856074838,"The Rites of Brigid: Goddess & Saint",Paperback," ",0,"Sean O Duinn",0.78,8.42,5.46,5.46,"Columba Press",english,english,english,29.95,USD,"Columba Press",260,0.79,8.35,5.35,0.62,Book,ABIS_BOOK,2005-08-31,"Columba Press",http://ecx.images-amazon.com/images/I/41PZMHG5DSL._SL75_.jpg,"Columba Press",811658
1856075052,"Prayed Out: God in Dark Places",Paperback," "," ","John Michael Hanvey",8.31,0.39,5.43,5.43,"Columba Press",english,english,english,18.95,USD,"Columba Press",120,0.47,8.35,5.20,0.35,Book,ABIS_BOOK,2006-03-27,"Columba Press",http://ecx.images-amazon.com/images/I/41FV6MR4NML._SL75_.jpg,"Columba Press",4875653
1856075265,"Two thousand years of Christianity and Ireland: Lectures Delivered in Christ Church Cathedral, Dublin 2001-2002",Paperback," "," ","J.R. Bartlett",8.54,0.63,5.16,5.16,"Columba Press",english,english,english,23.95,USD,"Columba Press",186,0.71,8.27,5.28,0.49,Book,ABIS_BOOK,2007-07-04,"Columba Press",http://ecx.images-amazon.com/images/I/41GeIaXNv5L._SL75_.jpg,"Columba Press",4956263
1856075605,"Anthony de Mello: His Life and His Spirituality",Paperback," "," ","Anand Nayak",8.31,0.67,5.67,5.67,"Columba Press",english,english,english,28.95,USD,"Columba Press",212,0.87,8.27,5.28,0.53,Book,ABIS_BOOK,2007-10-12,"Columba Press",http://ecx.images-amazon.com/images/I/41wpPhl4BWL._SL75_.jpg,"Columba Press",476045
1856075818,"Reflecting at Knock: Before our Merciful Lamb",Paperback," "," ","Thomas Lane",8.35,0.39,5.75,5.75,"Columba Press",english,english,english,19.95,USD,"Columba Press",128,0.55,8.27,5.35,0.40,Book,ABIS_BOOK,2007-11-19,"Columba Press",http://ecx.images-amazon.com/images/I/51cXHjndtgL._SL75_.jpg,"Columba Press",2596666
1856075850,"Hold Firm: John Charles McQuaid and the Second Vatican Council",Paperback," "," ","Francis X Carty",8.19,0.71,5.31,5.31,"Columba Press",english,english,english,23.95,USD,"Columba Press",181,0.71,8.27,5.28,0.49,Book,ABIS_BOOK,2008-10-08,"Columba Press",http://ecx.images-amazon.com/images/I/41S6KvZcWaL._SL75_.jpg,"Columba Press",2787323
1856076016,"Jesus of Nazareth: The Life, the Faith and the Future of the Prophet",Paperback," "," ","James P. Mackey",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,38.95,USD,"Columba Press",297,1.00,8.30,5.40,0.70,Book,ABIS_BOOK,2008-10-22,"Columba Press",http://ecx.images-amazon.com/images/I/5191fAQmcfL._SL75_.jpg,"Columba Press",4270345
1856076148,"From the Marrow-bone: The Religion of Poetry: The Poetry of Religion",Paperback," "," ","John F. Deane",8.19,0.91,5.31,5.31,"Columba Press",english,english,english,36.95,USD,"Columba Press",250,1.02,8.27,5.35,0.75,Book,ABIS_BOOK,2009-06-17,"Columba Press",http://ecx.images-amazon.com/images/I/511hYh4YKTL._SL75_.jpg,"Columba Press",4869668
1856076377,"So You Can't Forgive?: Moving Towards Freedom",Paperback," "," ","Brian Lennon",8.07,0.30,5.22,5.22,"Columba Press",english,english,english,15.95,USD,"Columba Press",88,0.39,8.27,5.35,0.26,Book,ABIS_BOOK,2009-10-21,"Columba Press",http://ecx.images-amazon.com/images/I/51tWaflD-RL._SL75_.jpg,"Columba Press",947426
1856076571,"The One Who Hid Away - Therese of Lisieux (Three French Saints)",Paperback," "," ","Criostoir O Floinn",7.97,0.39,5.12,5.12,"Columba Press",english,english,english,18.95,USD,"Columba Press",126,0.39,8.19,5.28,0.35,Book,ABIS_BOOK,2010-02-16,"Columba Press",http://ecx.images-amazon.com/images/I/51lFy%2BsrKeL._SL75_.jpg,"Columba Press",4821900
1856076733,"Responding to the Ryan Report",Paperback," "," ","Tony Flannery"," "," "," "," ","Columba Press",english,english,english,27.95,USD,"Columba Press",233,0.87,8.43,5.12,0.62,Book,ABIS_BOOK,2010-01-14,"Columba Press",http://ecx.images-amazon.com/images/I/61fH5B%2BV6IL._SL75_.jpg,"Columba Press",4376132
1856076741,"Healing and Wholeness: Prayers & Reflections for the Sick or Dying",Paperback," "," ","Kathleen Glennon",6.81,0.39,4.25,4.25,"Columba Press",english,english,english,18.95,USD,"Columba Press",151,0.55,6.85,4.25,0.31,Book,ABIS_BOOK,2010-05-10,"Columba Press",http://ecx.images-amazon.com/images/I/412fly-wioL._SL75_.jpg,"Columba Press",2533245
1856076946,"The Art of Allowing: The Breath in Meditation and in Life",Paperback," "," ","Louis Hughes",8.17,0.49,5.22,5.22,"Columba Press",english,english,english,22.95,USD,"Columba Press",128,0.47,8.27,5.20,0.35,Book,ABIS_BOOK,2010-11-10,"Columba Press",http://ecx.images-amazon.com/images/I/4119ZtLo9QL._SL75_.jpg,"Columba Press",2911738
1856076970,"The Dublin/Murphy Report: A Watershed for Irish Catholicism?",Paperback,"Eamon Maher"," ","John Littleton",8.43,0.59,5.39,5.39,"Columba Press",english,english,english,24.95,USD,"Columba Press",174,0.79,8.27,5.28,0.49,Book,ABIS_BOOK,2010-10-21,"Columba Press",http://ecx.images-amazon.com/images/I/418lmOX-sUL._SL75_.jpg,"Columba Press",3203406
1856077012,"No Second Chance: Reflections of a Dublin Priest",Paperback," "," ","Martin Tierney",8.07,0.49,5.22,5.22,"Columba Press",english,english,english,17.95,USD,"Columba Press",90,0.47,8.19,5.20,0.31,Book,ABIS_BOOK,2011-02-08,"Columba Press",http://ecx.images-amazon.com/images/I/519BMrDmX7L._SL75_.jpg,"Columba Press",2801018
1856077020,"Why the Catholic Church Needs Vatican III",Paperback," "," ","T. P. O'Mahony",8.27,0.39,5.51,5.51,"Columba Press",english,english,english,22.95,USD,"Columba Press",118,0.47,8.27,5.28,0.35,Book,ABIS_BOOK,2011-04-27,"Columba Press",http://ecx.images-amazon.com/images/I/41PGxrpcLOL._SL75_.jpg,"Columba Press",2366957
1856077039,"Edward J Byrne 1872-1941: The Forgotten Archbishop of Dublin",Hardcover," "," ","Thomas Morrissey",8.46,1.28,5.22,5.22,"Columba Press",english,english,english,35.95,USD,"Columba Press",312,1.34,8.66,5.43,1.23,Book,ABIS_BOOK,2011-02-14,"Columba Press",http://ecx.images-amazon.com/images/I/41KR4C99I1L._SL75_.jpg,"Columba Press",5470369
1856077187,"The Quiet Revolution: Rediscovering Adult Faith in Today's World",Paperback," ","New Rev","Peter Hannan",8.17,0.39,5.31,5.31,"Columba Press",english,english,english,22.95,USD,"Columba Press",148,0.40,8.50,5.40,0.40,Book,ABIS_BOOK,2011-05-03,"Columba Press",http://ecx.images-amazon.com/images/I/51sBosV0CnL._SL75_.jpg,"Columba Press",4750538
1856077217,"Praying with Christian Mystics",Paperback," "," ","Annetta Maguire",0.40,8.30,5.00,5.00,"Columba Press",english,english,english,16.95,USD,"Columba Press",96,0.55,8.35,5.28,0.31,Book,ABIS_BOOK,2013-09-03,"Columba Press",http://ecx.images-amazon.com/images/I/511D1VnLvlL._SL75_.jpg,"Columba Press",2740994
1856077535,"Can I Stay in the Catholic Church",Paperback," "," ","Brian Lennon",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,23.95,USD,"Columba Press",160,0.55,8.43,5.20,0.49,Book,ABIS_BOOK,2012-09-06,"Columba Press",http://ecx.images-amazon.com/images/I/41iiDlg4jaL._SL75_.jpg,"Columba Press",3466767
1856077632,"Fr John Fahy 1893-1969: Radical Republican and Agrarian Activist",Paperback," "," ","Jim Madden",8.27,0.00,5.24,5.24,"Columba Press",english,english,english,34.95,USD,"Columba Press",272,1.42,8.43,5.12,0.79,Book,ABIS_BOOK,2013-01-11,"Columba Press",http://ecx.images-amazon.com/images/I/51KXl-l6OHL._SL75_.jpg,"Columba Press",5423392
1856077667,"Eucharistic Ministers: A Handbook",Paperback," "," ","Brian Glennon",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,12.95,USD,"Columba Press",80,0.39,7.09,4.17,0.18,Book,ABIS_BOOK,2012-12-31,"Columba Press",http://ecx.images-amazon.com/images/I/41hxO8J0jRL._SL75_.jpg,"Columba Press",4251607
185607773X,"Knock...and Still They Come",Paperback," "," ","Colm Kilcoyne",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,17.95,USD,"Columba Press",112,0.55,8.35,5.28,0.35,Book,ABIS_BOOK,2012-12-31,"Columba Press",http://ecx.images-amazon.com/images/I/412VwfOOtzL._SL75_.jpg,"Columba Press",2919091
1856077780,"Where is God?",Pamphlet,"David Doran"," ","Therese Ferry",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,12.95,USD,"Columba Press",26,0.24,8.03,5.67,0.18,Book,ABIS_BOOK,2012-12-31,"Columba Press",http://ecx.images-amazon.com/images/I/51xewvknhQL._SL75_.jpg,"Columba Press",8148977
1856077802,"Spiritual Guidebook to North Clare & the Burren",Paperback," "," ","Rosemary Power",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,17.95,USD,"Columba Press",256," "," "," "," ",Book,ABIS_BOOK,2014-05-28,"Columba Press",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Columba Press"," "
1856077829,"No Lions in the Hierarchy: An Anthology of Sorts (Columba Classics)",Paperback," "," ","Joseph Dunn",8.98,0.91,5.91,5.91,"Columba Press",english,english,english,24.95,USD,"Columba Press",270,0.94,9.21,6.06,0.88,Book,ABIS_BOOK,2013-01-21,"Columba Press",http://ecx.images-amazon.com/images/I/4152cgxt8hL._SL75_.jpg,"Columba Press",4587782
1856078000,"Sister Stan's Book of Inspirations",Paperback," "," ","Stanislaus Kennedy",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,17.95,USD,"Columba Press",116,0.47,6.14,4.41,0.31,Book,ABIS_BOOK,2013-01-21,"Columba Press",http://ecx.images-amazon.com/images/I/51HJyjAccQL._SL75_.jpg,"Columba Press",1316888
1856078027,"Swimming Upstream: Finding Positives in a Negative Ireland",Paperback," "," ","Harry Bohan",0.00,0.00,0.00,0.00,"Currach Pr",english,english,english,27.95,USD,"Currach Pr",256,0.94,9.13,6.06,0.97,Book,ABIS_BOOK,2014-01-20,"Currach Pr",http://ecx.images-amazon.com/images/I/41b78gImrKL._SL75_.jpg,"Currach Pr",5657660
1856078051,"Medjugorje: What It Means to Me",Paperback," "," ","Louise Hall",8.98,0.59,6.02,6.02,"Columba Press",english,english,english,21.95,USD,"Columba Press",160,0.63,9.06,6.06,0.62,Book,ABIS_BOOK,2013-01-21,"Columba Press",http://ecx.images-amazon.com/images/I/413FAYXExLL._SL75_.jpg,"Columba Press",1244787
1856078388,"Churches in Exile: Alternative Models of Church for Ireland in the 21st Century",Paperback," "," ","Cathy Higgins",0.70,8.40,5.30,5.30,"Columba Press",english,english,english,26.95,USD,"Columba Press",199,0.71,8.35,5.28,0.57,Book,ABIS_BOOK,2013-09-18,"Columba Press",http://ecx.images-amazon.com/images/I/51FcNGw0LiL._SL75_.jpg,"Columba Press",1490338
1856078566,"Gifts of the Holy Spirit: Denis the Carthusian",Hardcover," "," ","Denis The Carthusian",8.39,0.91,5.24,5.24,"Columba Press",english,english,english,44.95,USD,"Columba Press",210,1.02,8.50,5.51,0.84,Book,ABIS_BOOK,2013-06-07,"Columba Press",http://ecx.images-amazon.com/images/I/513KaCsxLeL._SL75_.jpg,"Columba Press",1916881
185607899X,"Passion for the Possible: A Spirituality of Hope for the New Millennium (Columba Classics)",Paperback," ",2,"Daniel J. O'Leary",0.00,0.00,0.00,0.00,"Columba Press",english,english,english,25.95,USD,"Columba Press",294,1.10,8.35,5.28,0.79,Book,ABIS_BOOK,2013-02-28,"Columba Press",http://ecx.images-amazon.com/images/I/51OLZpVZ9sL._SL75_.jpg,"Columba Press",976579
1856079090,"Two Little Boys: The Dublin and Monaghan Bombings",Paperback," "," ","Edward O'Neill",8.35,0.71,5.31,5.31,"Currach Pr",english,english,english,27.95,USD,"Currach Pr",228,0.87,8.27,5.43,0.66,Book,ABIS_BOOK,2004-10-25,"Currach Pr",http://ecx.images-amazon.com/images/I/41FZT049J1L._SL75_.jpg,"Currach Pr",4893152
1856079341,"The Mortgage Maze Explained",Paperback," "," ","Liam Croke",8.31,0.47,6.85,6.85,"Currach Pr",english,english,english,23.95,USD,"Currach Pr",158,0.55,8.27,5.35,0.49,Book,ABIS_BOOK,2006-02-01,"Currach Pr",http://ecx.images-amazon.com/images/I/51vaHzcPtXL._SL75_.jpg,"Currach Pr",12688459
1856079376,"There Might be a Drop of Rain Yet",Paperback," "," ","Brendan Lynch",8.35,0.67,5.39,5.39,"Currach Pr",english,english,english,27.95,USD,"Currach Pr",223,0.71,8.35,5.28,0.62,Book,ABIS_BOOK,2006-10-26,"Currach Pr",http://ecx.images-amazon.com/images/I/21R5W1CRADL._SL75_.jpg,"Currach Pr",1362020
185607949X,"Spin and Win: How Politicians get Elected",Paperback," "," ","Anton Savage",7.48,0.71,4.92,4.92,"Currach Pr",english,english,english,28.95,USD,"Currach Pr",192,0.71,7.64,5.12,0.49,Book,ABIS_BOOK,2009-07-23,"Currach Pr",http://ecx.images-amazon.com/images/I/51fjqdvz3lL._SL75_.jpg,"Currach Pr",9038360
185607966X,"Hungry for Home: Leaving the Blaskets",Paperback," "," ","Moreton, Cole"," "," "," "," ","Currach Pr",english,english,english,28.95,USD,"Currach Pr",288,1.02,7.56,5.12,0.75,Book,ABIS_BOOK,2008-06-15,"Currach Pr",http://ecx.images-amazon.com/images/I/51Ei3PQKSKL._SL75_.jpg,"Currach Pr",5248461
1856079708,"The Annals of Dublin: Photographs From The Father Browne Collection",Hardcover," "," ","E.E. O'Donnell",9.35,0.89,6.79,6.79,"Currach Pr",english,english,english,52.95,USD,"Currach Pr",255,0.90,9.70,6.80,1.95,Book,ABIS_BOOK,2009-05-14,"Currach Pr",http://ecx.images-amazon.com/images/I/51zQ7L64UkL._SL75_.jpg,"Currach Pr",3266372
185607983X,"Bombs Over Dublin",Paperback," "," ","Sean McMahon",7.48,0.49,4.92,4.92,"Currach Pr",english,english,english,24.95,USD,"Currach Pr",128,0.55,7.72,5.04,0.40,Book,ABIS_BOOK,2010-02-23,"Currach Pr",http://ecx.images-amazon.com/images/I/51%2BNxsArPmL._SL75_.jpg,"Currach Pr",5201015
1856081451,"The Evergreen Wood",Paperback,"Parry, Alan"," ","Parry, Linda"," "," "," "," ","Hunt & Thorpe",english,english,english," "," ","Hunt & Thorpe",64,0.63,10.71,8.35,1.10,Book,ABIS_BOOK,1992-06-01,"Hunt & Thorpe",http://ecx.images-amazon.com/images/I/51Q9I%2B%2BWJCL._SL75_.jpg,"Hunt & Thorpe",1438854
1856082636,"Easter Story (Now I can read Bible stories)",Paperback," "," ","Pipe, Rhona"," "," "," "," ","Hunt & Thorpe"," "," "," "," "," ","Hunt & Thorpe",24," "," "," "," ",Book,ABIS_BOOK,1996-06-12,"Hunt & Thorpe",http://ecx.images-amazon.com/images/I/41lMM66VMNL._SL75_.jpg,"Hunt & Thorpe"," "
1856082792,"Big Book of Bible Facts",Paperback," "," ","Pipe, Rhona"," "," "," "," ","Hunt & Thorpe",english,english,english," "," ","Hunt & Thorpe",64,0.31,10.39,8.11,0.53,Book,ABIS_BOOK,1997-01-01,"Hunt & Thorpe",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Hunt & Thorpe",11403807
1856084051,"Ten Tired Teddies Storytime Bed",Paperback,"McNeill, Scarlet"," ","Theobalds, Prue"," "," "," "," ","Hunt & Thorpe",english,english,english," "," ","Hunt & Thorpe",12,0.94,11.81,8.43,0.53,Book,ABIS_BOOK,2000-01-28,"Hunt & Thorpe",http://ecx.images-amazon.com/images/I/41npwTshgvL._SL75_.jpg,"Hunt & Thorpe"," "
1856090361,"Smiling Through or Institute Afters",Paperback,"Saxton, Pat"," "," "," "," "," "," ","Witherby & Co Ltd",english,english,english," "," ","Witherby & Co Ltd",39," "," "," "," ",Book,ABIS_BOOK,1992-01-01,"Witherby & Co Ltd",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Witherby & Co Ltd"," "
1856090396,"Condition Evaluation and Maintenance of Tanker Structures",Hardcover," "," ","Tanker Structure Co-operative Forum"," "," "," "," ","Witherby & Co Ltd",english,english,english," "," ","Witherby & Co Ltd",82," "," "," "," ",Book,ABIS_BOOK,1992-06-01,"Witherby & Co Ltd",http://ecx.images-amazon.com/images/I/41R6kLsUygL._SL75_.jpg,"Witherby & Co Ltd",1880240
